,Age,Position,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Overall
3394,25,3,175.26,154,53.0,53.0,53.0,59.0,56.0,56.0,56.0,59.0,56.0,56.0,56.0,61.0,57.0,57.0,57.0,61.0,66.0,60.0,60.0,60.0,66.0,65.0,58.0,58.0,58.0,65.0,67.0,35.0,40.0,61.0,57.0,59.0,61.0,25.0,58.0,68.0,74.0,87.0,77.0,65.0,85.0,58.0,48.0,87.0,58.0,49.0,56.0,54.0,44.0,37.0,29.0,63.0,60.0,61.0,63.0,9.0,7.0,10.0,15.0,5.0,7
3395,26,12,187.96,163,51.0,51.0,51.0,53.0,53.0,53.0,53.0,53.0,57.0,57.0,57.0,53.0,60.0,60.0,60.0,53.0,56.0,63.0,63.0,63.0,56.0,56.0,64.0,64.0,64.0,56.0,54.0,39.0,49.0,69.0,42.0,49.0,40.0,39.0,67.0,70.0,33.0,34.0,68.0,63.0,41.0,47.0,72.0,30.0,82.0,48.0,61.0,64.0,49.0,62.0,48.0,55.0,60.0,67.0,63.0,14.0,6.0,12.0,11.0,6.0,7
3396,34,10,187.96,170,50.0,50.0,50.0,47.0,48.0,48.0,48.0,47.0,48.0,48.0,48.0,49.0,52.0,52.0,52.0,49.0,54.0,58.0,58.0,58.0,54.0,55.0,60.0,60.0,60.0,55.0,43.0,46.0,64.0,61.0,41.0,52.0,32.0,52.0,54.0,55.0,44.0,36.0,36.0,52.0,38.0,57.0,60.0,63.0,70.0,47.0,62.0,57.0,34.0,41.0,53.0,54.0,60.0,62.0,59.0,7.0,16.0,11.0,9.0,13.0,7
3397,22,5,182.88,163,46.0,46.0,46.0,46.0,45.0,45.0,45.0,46.0,44.0,44.0,44.0,48.0,47.0,47.0,47.0,48.0,56.0,54.0,54.0,54.0,56.0,57.0,58.0,58.0,58.0,57.0,45.0,31.0,60.0,51.0,26.0,49.0,27.0,33.0,46.0,54.0,60.0,63.0,57.0,56.0,49.0,50.0,72.0,70.0,74.0,28.0,58.0,57.0,28.0,31.0,49.0,54.0,47.0,61.0,62.0,12.0,7.0,11.0,7.0,7.0,7
3398,30,22,170.18,152,68.0,68.0,68.0,72.0,71.0,71.0,71.0,72.0,71.0,71.0,71.0,72.0,68.0,68.0,68.0,72.0,63.0,60.0,60.0,60.0,63.0,60.0,53.0,53.0,53.0,60.0,73.0,67.0,53.0,71.0,62.0,75.0,73.0,72.0,66.0,75.0,77.0,77.0,79.0,73.0,85.0,72.0,53.0,79.0,52.0,63.0,62.0,42.0,69.0,71.0,69.0,70.0,57.0,44.0,41.0,7.0,10.0,16.0,11.0,14.0,8
3399,26,23,182.88,165,70.0,70.0,70.0,73.0,72.0,72.0,72.0,73.0,72.0,72.0,72.0,74.0,72.0,72.0,72.0,74.0,74.0,71.0,71.0,71.0,74.0,73.0,70.0,70.0,70.0,73.0,76.0,62.0,68.0,74.0,51.0,78.0,77.0,69.0,70.0,74.0,85.0,87.0,72.0,65.0,75.0,70.0,72.0,86.0,78.0,68.0,71.0,67.0,69.0,71.0,80.0,72.0,62.0,74.0,71.0,15.0,13.0,8.0,11.0,12.0,8
3400,24,10,185.42,170,50.0,50.0,50.0,41.0,44.0,44.0,44.0,41.0,42.0,42.0,42.0,42.0,47.0,47.0,47.0,42.0,54.0,59.0,59.0,59.0,54.0,57.0,67.0,67.0,67.0,57.0,23.0,32.0,79.0,53.0,22.0,38.0,39.0,61.0,49.0,58.0,46.0,50.0,39.0,58.0,37.0,71.0,40.0,54.0,89.0,45.0,65.0,63.0,23.0,26.0,38.0,63.0,69.0,69.0,65.0,13.0,9.0,8.0,9.0,7.0,7
3401,27,19,175.26,143,57.0,57.0,57.0,65.0,64.0,64.0,64.0,65.0,66.0,66.0,66.0,65.0,62.0,62.0,62.0,65.0,57.0,56.0,56.0,56.0,57.0,55.0,50.0,50.0,50.0,55.0,51.0,52.0,40.0,68.0,35.0,79.0,54.0,39.0,60.0,72.0,77.0,75.0,62.0,58.0,76.0,48.0,55.0,47.0,44.0,53.0,50.0,47.0,52.0,72.0,37.0,52.0,53.0,48.0,47.0,8.0,6.0,11.0,9.0,8.0,7
3402,18,21,182.88,161,55.0,55.0,55.0,60.0,58.0,58.0,58.0,60.0,58.0,58.0,58.0,60.0,57.0,57.0,57.0,60.0,60.0,56.0,56.0,56.0,60.0,60.0,56.0,56.0,56.0,60.0,61.0,47.0,49.0,61.0,47.0,61.0,60.0,59.0,56.0,58.0,80.0,80.0,67.0,60.0,66.0,59.0,65.0,55.0,54.0,50.0,50.0,52.0,49.0,58.0,48.0,57.0,55.0,60.0,60.0,5.0,12.0,8.0,8.0,11.0,7
3403,37,21,175.26,176,69.0,69.0,69.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,70.0,69.0,69.0,69.0,70.0,63.0,64.0,64.0,64.0,63.0,61.0,60.0,60.0,60.0,61.0,75.0,71.0,62.0,72.0,65.0,75.0,71.0,73.0,68.0,75.0,64.0,57.0,73.0,66.0,75.0,78.0,61.0,66.0,70.0,77.0,77.0,60.0,69.0,73.0,60.0,73.0,50.0,55.0,49.0,15.0,10.0,8.0,14.0,8.0,8
3404,33,23,182.88,159,70.0,70.0,70.0,71.0,70.0,70.0,70.0,71.0,70.0,70.0,70.0,72.0,72.0,72.0,72.0,72.0,76.0,75.0,75.0,75.0,76.0,76.0,75.0,75.0,75.0,76.0,75.0,58.0,72.0,76.0,64.0,74.0,72.0,66.0,74.0,77.0,74.0,75.0,70.0,75.0,68.0,77.0,70.0,77.0,72.0,75.0,72.0,82.0,66.0,56.0,55.0,75.0,74.0,77.0,75.0,12.0,6.0,11.0,14.0,14.0,8
3405,30,13,180.34,179,56.0,56.0,56.0,57.0,58.0,58.0,58.0,57.0,59.0,59.0,59.0,58.0,61.0,61.0,61.0,58.0,60.0,62.0,62.0,62.0,60.0,60.0,61.0,61.0,61.0,60.0,40.0,47.0,45.0,63.0,42.0,54.0,44.0,43.0,59.0,60.0,66.0,69.0,66.0,65.0,67.0,60.0,74.0,75.0,71.0,54.0,63.0,67.0,56.0,61.0,41.0,59.0,58.0,60.0,58.0,8.0,10.0,6.0,13.0,9.0,7
3406,28,23,180.34,165,66.0,66.0,66.0,68.0,67.0,67.0,67.0,68.0,68.0,68.0,68.0,69.0,69.0,69.0,69.0,69.0,70.0,68.0,68.0,68.0,70.0,69.0,65.0,65.0,65.0,69.0,68.0,61.0,58.0,69.0,57.0,65.0,69.0,70.0,67.0,65.0,80.0,81.0,79.0,71.0,77.0,71.0,72.0,91.0,71.0,68.0,71.0,69.0,66.0,71.0,58.0,67.0,57.0,66.0,65.0,13.0,16.0,6.0,16.0,16.0,8
3407,19,13,175.26,150,47.0,47.0,47.0,50.0,50.0,50.0,50.0,50.0,51.0,51.0,51.0,50.0,51.0,51.0,51.0,50.0,48.0,50.0,50.0,50.0,48.0,48.0,48.0,48.0,48.0,48.0,33.0,40.0,43.0,56.0,26.0,53.0,37.0,31.0,53.0,54.0,58.0,63.0,56.0,53.0,74.0,41.0,60.0,46.0,45.0,41.0,52.0,49.0,45.0,51.0,42.0,37.0,40.0,52.0,45.0,15.0,10.0,6.0,12.0,13.0,6
3408,26,12,177.8,174,48.0,48.0,48.0,50.0,51.0,51.0,51.0,50.0,55.0,55.0,55.0,54.0,61.0,61.0,61.0,54.0,65.0,70.0,70.0,70.0,65.0,65.0,71.0,71.0,71.0,65.0,39.0,21.0,54.0,68.0,30.0,53.0,26.0,30.0,66.0,65.0,61.0,58.0,61.0,65.0,66.0,58.0,75.0,75.0,83.0,34.0,81.0,75.0,25.0,64.0,38.0,61.0,68.0,74.0,72.0,6.0,11.0,12.0,11.0,13.0,8
3409,31,21,167.64,161,70.0,70.0,70.0,74.0,72.0,72.0,72.0,74.0,72.0,72.0,72.0,73.0,66.0,66.0,66.0,73.0,60.0,57.0,57.0,57.0,60.0,57.0,53.0,53.0,53.0,57.0,70.0,69.0,58.0,70.0,61.0,74.0,67.0,73.0,64.0,75.0,89.0,89.0,89.0,72.0,75.0,73.0,77.0,73.0,61.0,67.0,80.0,21.0,69.0,68.0,77.0,71.0,55.0,46.0,33.0,11.0,11.0,11.0,11.0,11.0,8
3410,22,10,185.42,174,44.0,44.0,44.0,39.0,40.0,40.0,40.0,39.0,39.0,39.0,39.0,41.0,44.0,44.0,44.0,41.0,53.0,55.0,55.0,55.0,53.0,56.0,61.0,61.0,61.0,56.0,30.0,28.0,68.0,52.0,25.0,30.0,28.0,30.0,49.0,45.0,55.0,59.0,56.0,59.0,55.0,56.0,74.0,56.0,64.0,25.0,59.0,60.0,25.0,27.0,35.0,42.0,59.0,66.0,64.0,7.0,9.0,6.0,12.0,15.0,7
3411,25,19,170.18,137,67.0,67.0,67.0,73.0,72.0,72.0,72.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,66.0,65.0,65.0,65.0,66.0,64.0,56.0,56.0,56.0,64.0,78.0,65.0,49.0,76.0,53.0,74.0,74.0,72.0,77.0,75.0,74.0,70.0,77.0,78.0,74.0,74.0,60.0,69.0,39.0,75.0,66.0,60.0,67.0,76.0,70.0,68.0,44.0,58.0,53.0,11.0,13.0,12.0,12.0,13.0,8
3412,29,10,187.96,172,55.0,55.0,55.0,54.0,55.0,55.0,55.0,54.0,56.0,56.0,56.0,55.0,59.0,59.0,59.0,55.0,65.0,68.0,68.0,68.0,65.0,67.0,73.0,73.0,73.0,67.0,36.0,34.0,74.0,63.0,56.0,60.0,38.0,33.0,52.0,66.0,58.0,61.0,65.0,73.0,57.0,50.0,86.0,66.0,76.0,41.0,66.0,73.0,42.0,50.0,54.0,70.0,73.0,79.0,76.0,12.0,16.0,8.0,6.0,13.0,8
3413,32,19,172.72,152,63.0,63.0,63.0,66.0,65.0,65.0,65.0,66.0,67.0,67.0,67.0,66.0,66.0,66.0,66.0,66.0,60.0,59.0,59.0,59.0,60.0,58.0,54.0,54.0,54.0,58.0,69.0,63.0,55.0,70.0,72.0,66.0,74.0,77.0,68.0,70.0,67.0,62.0,76.0,67.0,76.0,73.0,59.0,70.0,55.0,67.0,60.0,34.0,55.0,73.0,71.0,72.0,57.0,57.0,48.0,7.0,9.0,9.0,12.0,12.0,7
3414,26,19,177.8,161,56.0,56.0,56.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,54.0,54.0,54.0,58.0,44.0,42.0,42.0,42.0,44.0,41.0,34.0,34.0,34.0,41.0,56.0,59.0,41.0,59.0,52.0,59.0,61.0,64.0,54.0,61.0,64.0,61.0,56.0,52.0,50.0,65.0,41.0,62.0,48.0,63.0,41.0,25.0,55.0,56.0,47.0,44.0,23.0,24.0,16.0,16.0,15.0,14.0,7.0,12.0,6
3415,24,10,185.42,183,52.0,52.0,52.0,49.0,51.0,51.0,51.0,49.0,51.0,51.0,51.0,50.0,53.0,53.0,53.0,50.0,52.0,56.0,56.0,56.0,52.0,52.0,57.0,57.0,57.0,52.0,41.0,35.0,62.0,58.0,36.0,55.0,47.0,39.0,53.0,59.0,38.0,42.0,61.0,49.0,51.0,68.0,68.0,69.0,74.0,48.0,74.0,51.0,52.0,46.0,51.0,45.0,53.0,53.0,52.0,8.0,11.0,14.0,12.0,10.0,6
3416,22,23,180.34,168,51.0,51.0,51.0,55.0,52.0,52.0,52.0,55.0,52.0,52.0,52.0,55.0,52.0,52.0,52.0,55.0,59.0,57.0,57.0,57.0,59.0,59.0,61.0,61.0,61.0,59.0,60.0,32.0,55.0,52.0,36.0,60.0,50.0,40.0,46.0,57.0,70.0,68.0,65.0,59.0,70.0,37.0,63.0,53.0,67.0,35.0,78.0,60.0,58.0,45.0,47.0,49.0,55.0,64.0,63.0,7.0,15.0,8.0,9.0,14.0,7
3417,23,23,182.88,154,60.0,60.0,60.0,64.0,62.0,62.0,62.0,64.0,61.0,61.0,61.0,65.0,61.0,61.0,61.0,65.0,70.0,66.0,66.0,66.0,70.0,70.0,69.0,69.0,69.0,70.0,70.0,53.0,67.0,65.0,37.0,71.0,57.0,45.0,48.0,67.0,74.0,69.0,72.0,67.0,63.0,46.0,65.0,73.0,67.0,39.0,67.0,70.0,63.0,49.0,45.0,62.0,69.0,73.0,76.0,7.0,13.0,6.0,9.0,15.0,8
3418,25,19,172.72,139,58.0,58.0,58.0,64.0,61.0,61.0,61.0,64.0,62.0,62.0,62.0,64.0,55.0,55.0,55.0,64.0,50.0,44.0,44.0,44.0,50.0,46.0,38.0,38.0,38.0,46.0,62.0,52.0,37.0,59.0,52.0,66.0,64.0,52.0,54.0,65.0,93.0,81.0,89.0,57.0,87.0,55.0,83.0,68.0,66.0,53.0,46.0,26.0,59.0,57.0,54.0,57.0,21.0,23.0,24.0,9.0,13.0,15.0,8.0,8.0,7
3419,18,13,182.88,146,48.0,48.0,48.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,51.0,50.0,50.0,50.0,51.0,49.0,49.0,49.0,49.0,49.0,50.0,48.0,48.0,48.0,50.0,40.0,32.0,47.0,56.0,41.0,50.0,38.0,40.0,55.0,52.0,69.0,66.0,51.0,48.0,59.0,52.0,64.0,55.0,51.0,35.0,58.0,42.0,56.0,48.0,41.0,38.0,39.0,48.0,52.0,7.0,9.0,6.0,12.0,14.0,6
3420,20,13,180.34,163,51.0,51.0,51.0,53.0,52.0,52.0,52.0,53.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,52.0,53.0,53.0,53.0,52.0,52.0,51.0,51.0,51.0,52.0,53.0,38.0,46.0,63.0,37.0,41.0,34.0,55.0,54.0,57.0,71.0,62.0,56.0,62.0,61.0,48.0,66.0,62.0,66.0,51.0,61.0,42.0,52.0,55.0,43.0,47.0,51.0,44.0,38.0,5.0,5.0,7.0,11.0,10.0,6
3421,23,9,170.18,159,61.0,61.0,61.0,69.0,67.0,67.0,67.0,69.0,69.0,69.0,69.0,69.0,63.0,63.0,63.0,69.0,57.0,53.0,53.0,53.0,57.0,53.0,44.0,44.0,44.0,53.0,63.0,60.0,38.0,74.0,55.0,80.0,63.0,50.0,58.0,71.0,80.0,77.0,75.0,63.0,78.0,50.0,41.0,61.0,45.0,55.0,38.0,35.0,66.0,65.0,48.0,58.0,55.0,35.0,33.0,11.0,7.0,7.0,7.0,7.0,8
3422,28,13,190.5,185,63.0,63.0,63.0,64.0,65.0,65.0,65.0,64.0,68.0,68.0,68.0,66.0,72.0,72.0,72.0,66.0,71.0,76.0,76.0,76.0,71.0,71.0,74.0,74.0,74.0,71.0,53.0,49.0,73.0,79.0,47.0,67.0,59.0,43.0,79.0,73.0,62.0,64.0,65.0,77.0,65.0,64.0,69.0,74.0,71.0,55.0,81.0,78.0,51.0,73.0,47.0,79.0,76.0,75.0,72.0,10.0,16.0,6.0,11.0,7.0,8
3423,22,19,177.8,143,59.0,59.0,59.0,62.0,61.0,61.0,61.0,62.0,62.0,62.0,62.0,62.0,61.0,61.0,61.0,62.0,60.0,59.0,59.0,59.0,60.0,59.0,56.0,56.0,56.0,59.0,58.0,56.0,61.0,66.0,49.0,63.0,56.0,41.0,64.0,65.0,68.0,73.0,86.0,55.0,83.0,63.0,71.0,74.0,51.0,56.0,66.0,51.0,56.0,58.0,39.0,56.0,45.0,59.0,56.0,8.0,10.0,12.0,6.0,10.0,7
3424,21,22,180.34,170,63.0,63.0,63.0,64.0,63.0,63.0,63.0,64.0,62.0,62.0,62.0,64.0,60.0,60.0,60.0,64.0,58.0,55.0,55.0,55.0,58.0,57.0,52.0,52.0,52.0,57.0,65.0,66.0,55.0,66.0,61.0,68.0,48.0,49.0,60.0,66.0,72.0,75.0,61.0,51.0,66.0,64.0,60.0,70.0,60.0,61.0,45.0,45.0,61.0,54.0,62.0,57.0,40.0,59.0,45.0,11.0,6.0,12.0,7.0,6.0,7
3425,26,13,172.72,150,70.0,70.0,70.0,75.0,75.0,75.0,75.0,75.0,77.0,77.0,77.0,76.0,77.0,77.0,77.0,76.0,70.0,72.0,72.0,72.0,70.0,68.0,65.0,65.0,65.0,68.0,73.0,62.0,58.0,84.0,64.0,81.0,77.0,71.0,80.0,82.0,68.0,63.0,76.0,76.0,83.0,74.0,66.0,68.0,60.0,72.0,81.0,61.0,77.0,81.0,65.0,80.0,62.0,64.0,65.0,6.0,15.0,15.0,9.0,11.0,8
3426,34,17,185.42,176,61.0,61.0,61.0,60.0,60.0,60.0,60.0,60.0,61.0,61.0,61.0,59.0,59.0,59.0,59.0,59.0,53.0,55.0,55.0,55.0,53.0,53.0,54.0,54.0,54.0,53.0,57.0,60.0,63.0,64.0,61.0,60.0,59.0,58.0,61.0,56.0,66.0,53.0,65.0,61.0,44.0,66.0,68.0,53.0,71.0,64.0,69.0,48.0,61.0,66.0,58.0,62.0,30.0,50.0,53.0,6.0,16.0,16.0,6.0,8.0,7
3427,34,19,177.8,165,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,67.0,67.0,67.0,67.0,67.0,62.0,62.0,62.0,62.0,62.0,60.0,59.0,59.0,59.0,60.0,69.0,65.0,63.0,68.0,64.0,67.0,60.0,61.0,61.0,69.0,63.0,67.0,67.0,71.0,71.0,73.0,71.0,74.0,70.0,72.0,78.0,60.0,71.0,69.0,66.0,62.0,43.0,53.0,48.0,13.0,7.0,9.0,15.0,15.0,7
3428,30,7,167.64,141,63.0,63.0,63.0,67.0,66.0,66.0,66.0,67.0,65.0,65.0,65.0,66.0,61.0,61.0,61.0,66.0,56.0,54.0,54.0,54.0,56.0,54.0,49.0,49.0,49.0,54.0,68.0,70.0,32.0,70.0,55.0,68.0,54.0,46.0,68.0,70.0,73.0,71.0,56.0,60.0,78.0,65.0,59.0,52.0,63.0,67.0,46.0,31.0,68.0,50.0,66.0,65.0,49.0,51.0,45.0,9.0,11.0,10.0,8.0,8.0,7
3429,18,17,182.88,154,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0,45.0,45.0,45.0,51.0,36.0,34.0,34.0,34.0,36.0,35.0,30.0,30.0,30.0,35.0,29.0,54.0,44.0,46.0,47.0,59.0,48.0,28.0,40.0,52.0,70.0,70.0,69.0,53.0,64.0,53.0,59.0,51.0,49.0,52.0,43.0,15.0,42.0,50.0,63.0,42.0,16.0,15.0,17.0,12.0,10.0,8.0,6.0,6.0,6
3430,27,14,195.58,190,39.0,39.0,39.0,35.0,36.0,36.0,36.0,35.0,35.0,35.0,35.0,37.0,38.0,38.0,38.0,37.0,49.0,50.0,50.0,50.0,49.0,52.0,60.0,60.0,60.0,52.0,30.0,25.0,65.0,37.0,32.0,34.0,30.0,23.0,31.0,38.0,51.0,54.0,40.0,51.0,34.0,36.0,70.0,56.0,74.0,19.0,69.0,55.0,25.0,32.0,34.0,49.0,64.0,65.0,59.0,9.0,12.0,12.0,10.0,10.0,7
3431,24,23,175.26,159,53.0,53.0,53.0,59.0,56.0,56.0,56.0,59.0,56.0,56.0,56.0,61.0,56.0,56.0,56.0,61.0,64.0,60.0,60.0,60.0,64.0,64.0,60.0,60.0,60.0,64.0,60.0,41.0,47.0,57.0,33.0,61.0,52.0,41.0,52.0,64.0,85.0,86.0,76.0,57.0,76.0,43.0,71.0,79.0,61.0,33.0,74.0,59.0,54.0,44.0,40.0,57.0,60.0,63.0,61.0,14.0,13.0,13.0,14.0,9.0,7
3432,23,7,187.96,190,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,60.0,60.0,60.0,62.0,54.0,54.0,54.0,62.0,50.0,45.0,45.0,45.0,50.0,49.0,43.0,43.0,43.0,49.0,57.0,65.0,48.0,55.0,53.0,69.0,55.0,48.0,50.0,66.0,84.0,87.0,60.0,55.0,54.0,73.0,64.0,58.0,76.0,57.0,44.0,28.0,54.0,51.0,64.0,63.0,24.0,35.0,36.0,12.0,13.0,7.0,6.0,15.0,7
3433,29,10,187.96,174,48.0,48.0,48.0,44.0,46.0,46.0,46.0,44.0,47.0,47.0,47.0,47.0,54.0,54.0,54.0,47.0,58.0,65.0,65.0,65.0,58.0,61.0,70.0,70.0,70.0,61.0,30.0,30.0,68.0,58.0,44.0,48.0,32.0,30.0,62.0,56.0,39.0,47.0,34.0,64.0,34.0,60.0,64.0,50.0,73.0,26.0,74.0,74.0,30.0,48.0,44.0,66.0,78.0,76.0,70.0,8.0,12.0,15.0,12.0,13.0,8
3434,30,14,182.88,168,55.0,55.0,55.0,52.0,53.0,53.0,53.0,52.0,54.0,54.0,54.0,53.0,59.0,59.0,59.0,53.0,61.0,67.0,67.0,67.0,61.0,63.0,72.0,72.0,72.0,63.0,52.0,52.0,73.0,68.0,57.0,50.0,25.0,47.0,68.0,58.0,40.0,49.0,41.0,66.0,56.0,62.0,84.0,39.0,76.0,45.0,79.0,76.0,37.0,54.0,53.0,66.0,70.0,74.0,71.0,10.0,9.0,7.0,13.0,8.0,8
3435,21,17,187.96,161,54.0,54.0,54.0,49.0,51.0,51.0,51.0,49.0,48.0,48.0,48.0,47.0,43.0,43.0,43.0,47.0,38.0,37.0,37.0,37.0,38.0,37.0,38.0,38.0,38.0,37.0,31.0,61.0,59.0,46.0,47.0,48.0,36.0,27.0,29.0,52.0,57.0,55.0,58.0,53.0,56.0,53.0,78.0,55.0,74.0,49.0,42.0,28.0,49.0,42.0,53.0,49.0,18.0,24.0,19.0,10.0,12.0,12.0,8.0,10.0,6
3436,23,13,177.8,157,59.0,59.0,59.0,64.0,64.0,64.0,64.0,64.0,66.0,66.0,66.0,63.0,63.0,63.0,63.0,63.0,58.0,61.0,61.0,61.0,58.0,57.0,60.0,60.0,60.0,57.0,46.0,54.0,44.0,70.0,42.0,73.0,54.0,43.0,60.0,70.0,68.0,71.0,74.0,58.0,71.0,49.0,70.0,42.0,69.0,46.0,71.0,62.0,65.0,68.0,45.0,69.0,53.0,65.0,45.0,16.0,9.0,12.0,10.0,6.0,7
3437,21,12,185.42,176,48.0,48.0,48.0,49.0,48.0,48.0,48.0,49.0,48.0,48.0,48.0,50.0,48.0,48.0,48.0,50.0,53.0,51.0,51.0,51.0,53.0,54.0,53.0,53.0,53.0,54.0,48.0,43.0,44.0,41.0,41.0,50.0,33.0,38.0,42.0,45.0,67.0,67.0,67.0,48.0,63.0,44.0,71.0,73.0,70.0,46.0,48.0,55.0,46.0,53.0,42.0,50.0,50.0,56.0,53.0,8.0,6.0,10.0,13.0,8.0,6
3438,16,13,175.26,154,49.0,49.0,49.0,51.0,51.0,51.0,51.0,51.0,52.0,52.0,52.0,50.0,50.0,50.0,50.0,50.0,48.0,50.0,50.0,50.0,48.0,48.0,50.0,50.0,50.0,48.0,34.0,46.0,46.0,58.0,46.0,51.0,50.0,30.0,54.0,54.0,67.0,65.0,77.0,48.0,65.0,52.0,60.0,31.0,55.0,49.0,48.0,49.0,38.0,52.0,41.0,48.0,48.0,50.0,47.0,6.0,9.0,11.0,11.0,9.0,6
3439,28,3,177.8,165,58.0,58.0,58.0,62.0,61.0,61.0,61.0,62.0,62.0,62.0,62.0,64.0,65.0,65.0,65.0,64.0,70.0,69.0,69.0,69.0,70.0,70.0,69.0,69.0,69.0,70.0,71.0,29.0,66.0,70.0,39.0,70.0,63.0,40.0,66.0,70.0,67.0,69.0,67.0,70.0,69.0,69.0,66.0,69.0,65.0,58.0,75.0,69.0,55.0,55.0,52.0,70.0,70.0,73.0,72.0,11.0,13.0,9.0,15.0,11.0,8
3440,20,13,177.8,159,53.0,53.0,53.0,58.0,56.0,56.0,56.0,58.0,58.0,58.0,58.0,58.0,56.0,56.0,56.0,58.0,51.0,51.0,51.0,51.0,51.0,49.0,45.0,45.0,45.0,49.0,54.0,58.0,34.0,62.0,43.0,59.0,53.0,46.0,59.0,58.0,64.0,69.0,75.0,54.0,63.0,51.0,58.0,55.0,52.0,48.0,48.0,48.0,47.0,63.0,42.0,48.0,34.0,42.0,37.0,7.0,11.0,8.0,14.0,14.0,6
3441,20,13,185.42,154,51.0,51.0,51.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,54.0,54.0,54.0,53.0,54.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,37.0,48.0,47.0,56.0,29.0,54.0,33.0,33.0,50.0,55.0,62.0,64.0,54.0,52.0,68.0,50.0,63.0,71.0,64.0,43.0,53.0,54.0,48.0,55.0,38.0,42.0,53.0,56.0,51.0,15.0,8.0,6.0,12.0,14.0,6
3442,21,17,180.34,154,65.0,65.0,65.0,62.0,63.0,63.0,63.0,62.0,61.0,61.0,61.0,61.0,53.0,53.0,53.0,61.0,45.0,41.0,41.0,41.0,45.0,43.0,38.0,38.0,38.0,43.0,48.0,65.0,66.0,63.0,65.0,67.0,54.0,36.0,38.0,60.0,72.0,76.0,70.0,59.0,65.0,69.0,55.0,69.0,72.0,62.0,35.0,17.0,60.0,55.0,62.0,52.0,30.0,16.0,15.0,8.0,6.0,7.0,13.0,13.0,7
3443,25,19,180.34,132,57.0,57.0,57.0,61.0,60.0,60.0,60.0,61.0,61.0,61.0,61.0,61.0,60.0,60.0,60.0,61.0,55.0,54.0,54.0,54.0,55.0,53.0,47.0,47.0,47.0,53.0,59.0,66.0,27.0,68.0,52.0,58.0,62.0,55.0,60.0,65.0,64.0,69.0,64.0,59.0,59.0,61.0,54.0,69.0,66.0,67.0,50.0,38.0,45.0,61.0,47.0,57.0,36.0,52.0,44.0,10.0,13.0,7.0,8.0,10.0,7
3444,32,12,182.88,165,59.0,59.0,59.0,58.0,59.0,59.0,59.0,58.0,61.0,61.0,61.0,58.0,63.0,63.0,63.0,58.0,58.0,63.0,63.0,63.0,58.0,58.0,62.0,62.0,62.0,58.0,53.0,57.0,62.0,63.0,53.0,60.0,58.0,62.0,70.0,62.0,32.0,54.0,75.0,62.0,57.0,68.0,65.0,66.0,66.0,63.0,65.0,58.0,60.0,65.0,43.0,58.0,67.0,62.0,55.0,7.0,13.0,16.0,9.0,8.0,7
3445,23,3,175.26,152,64.0,64.0,64.0,68.0,66.0,66.0,66.0,68.0,66.0,66.0,66.0,69.0,65.0,65.0,65.0,69.0,69.0,64.0,64.0,64.0,69.0,68.0,62.0,62.0,62.0,68.0,73.0,60.0,56.0,70.0,49.0,71.0,51.0,48.0,50.0,70.0,77.0,74.0,77.0,70.0,78.0,60.0,47.0,82.0,55.0,50.0,63.0,61.0,68.0,60.0,47.0,58.0,64.0,66.0,65.0,6.0,6.0,7.0,11.0,10.0,8
3446,20,13,182.88,165,53.0,53.0,53.0,57.0,56.0,56.0,56.0,57.0,58.0,58.0,58.0,58.0,60.0,60.0,60.0,58.0,60.0,62.0,62.0,62.0,60.0,60.0,61.0,61.0,61.0,60.0,51.0,39.0,46.0,64.0,32.0,57.0,55.0,38.0,62.0,59.0,62.0,66.0,72.0,59.0,73.0,60.0,74.0,69.0,62.0,62.0,70.0,62.0,53.0,59.0,45.0,57.0,62.0,64.0,59.0,9.0,6.0,11.0,13.0,12.0,7
